eventID,parentEventID,eventDate,type,eventType,language,license,bibliographicCitation,institutionCode,datasetName,samplingProtocol,year,month,day,continent,country,countryCode,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,verbatimCoordinates,verbatimElevation,habitat,eventRemarks,fieldNumber,locationID
NSD07,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD07,Sierra Nevada
NSD08,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD08,Sierra Nevada
NSD09,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD09,Sierra Nevada
NSD10,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD10,Sierra Nevada
NSD11,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD11,Sierra Nevada
NSD12,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Pinus sylvestris tree,symptomatic,NSD12,Sierra Nevada
NSH01,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH01,Sierra Nevada
NSH02,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH02,Sierra Nevada
NSH03,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH03,Sierra Nevada
NSH04,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH04,Sierra Nevada
NSH05,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH05,Sierra Nevada
NSH06,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH06,Sierra Nevada
NSH07,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH07,Sierra Nevada
NSH08,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH08,Sierra Nevada
NSH09,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH09,Sierra Nevada
NSH10,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH10,Sierra Nevada
NSH11,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH11,Sierra Nevada
NSH12,NA,,Event,Site,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,NA,,,,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Pinus sylvestris tree,asymptomatic,NSH12,Sierra Nevada
ASH01E-20220420,ASH01-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH01,Sierra de Almijara
ASH01R-20220420,ASH01-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH01,Sierra de Almijara
ASH02E-20220420,ASH02-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH02,Sierra de Almijara
ASH02R-20220420,ASH02-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH02,Sierra de Almijara
ASH03E-20220420,ASH03-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH03,Sierra de Almijara
ASH03R-20220420,ASH03-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH03,Sierra de Almijara
ASH04E-20220420,ASH04-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH04,Sierra de Almijara
ASH04R-20220420,ASH04-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH04,Sierra de Almijara
ASH05E-20220420,ASH05-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH05,Sierra de Almijara
ASH05R-20220420,ASH05-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH05,Sierra de Almijara
ASH06E-20220420,ASH06-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH06,Sierra de Almijara
ASH06R-20220420,ASH06-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH06,Sierra de Almijara
ASH07E-20220420,ASH07-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the root endosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Root endosphere of Pinus sylvestris,asymptomatic,prASH07,Sierra de Almijara
ASH07R-20220420,ASH07-20220420,19102,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,DNA extraction from the rhizosphere of Pinus sylvestris trees and sequencing of the 16S rRNA gene for bacteria and the fungal ITS2 region for fungi,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Rhizosphere of Pinus sylvestris,asymptomatic,prASH07,Sierra de Almijara
